game_id,date,win_percentage,home_team,away_team,home_team_recent_10,away_team_recent_10,result
2733,16-10-01,2.10 (41%) 3.10 (27.7%) 2.75 (31.3%),토리노,피오렌티,3승2무5패,4승4무2패,1
2734,16-10-04,1.76 (48.9%) 3.25 (26.5%) 3.50 (24.6%),경남FC,FC안양,5승1무4패,2승3무5패,1
2735,16-10-04,2.02 (42.6%) 3.05 (28.2%) 2.95 (29.2%),대전시티,서울이랜,4승2무4패,3승5무2패,0
2736,16-10-04,2.80 (30.7%) 2.70 (31.9%) 2.30 (37.4%),우즈베키,이란,,,0
2741,16-10-06,1.96 (43.9%) 3.20 (26.9%) 2.95 (29.2%),에콰도르,칠레,,,1
2742,16-10-06,2.50 (34.4%) 3.05 (28.2%) 2.30 (37.4%),파라과이,콜롬비아,,,0
2745,16-10-07,1.60 (53.8%) 1.86 (46.2%),강원FC(U2.5),충주험멜,5승3무2패,2승2무6패,0
2746,16-10-07,2.90 (29.7%) 3.05 (28.2%) 2.04 (42.2%),헝가리,스위스,,,0
2747,16-10-07,2.02 (42.6%) 3.00 (28.7%) 3.00 (28.7%),서울이랜,경남FC,3승5무2패,5승1무4패,1
2748,16-10-07,1.34 (64.2%) 4.20 (20.5%) 5.60 (15.4%),벨기에,보스니아,,,1
2749,16-10-08,1.57 (54.7%) 3.40 (25.3%) 4.30 (20%),우라와,FC도쿄,,,1
2751,11-11-05,9.80 (8.7%) 4.40 (19.3%) 1.18 (72%),아우크스,바이뮌헨,2승3무5패,7승2무1패,0
2752,11-11-05,1.29 (66%) 3.95 (21.5%) 6.80 (12.5%),도르트문,볼프스부,6승1무3패,3승1무6패,1
2753,11-11-05,2.50 (34%) 3.05 (27.9%) 2.23 (38.1%),레반테,발렌시아,7승2무1패,4승4무2패,0
2756,16-10-10,1.73 (49.7%) 3.30 (26.1%) 3.55 (24.2%),우즈베키,중국,,,1
2758,16-10-10,2.23 (38.5%) 2.40 (35.8%) 3.35 (25.6%),이란,한국,,,1
2759,16-10-10,2.36 (36.4%) 2.95 (29.2%) 2.50 (34.4%),아산무궁,부산아이,4승1무5패,7승1무2패,0
2761,16-10-14,3.60 (23.9%) 3.35 (25.7%) 1.71 (50.4%),브레멘,레버쿠젠,2승2무6패,4승4무2패,1
2762,16-10-14,1.91 (45%) 3.10 (27.7%) 3.15 (27.3%),FC서울,울산현대,4승3무3패,3승5무2패,1
2763,16-10-15,2.40 (35.9%) 3.20 (26.9%) 2.31 (37.3%),수원FC,광주FC,4승2무4패,3승4무3패,0
2764,16-10-15,1.94 (44.3%) 3.25 (26.5%) 2.95 (29.2%),볼프스부,라이프치,3승3무4패,4승5무1패,0
2768,16-10-17,2.95 (29.2%) 3.50 (24.6%) 1.86 (46.2%),스포르CP,도르트문,7승1무2패,5승2무3패,0
2769,16-10-17,2.26 (38.1%) 3.20 (26.9%) 2.45 (35.1%),FC서울,전북현대,,,1
2771,16-10-20,1.91 (45%) 3.20 (26.8%) 3.05 (28.2%),H베르셰,스파프라,3승2무4패,4승2무4패,0
2773,16-10-21,1.59 (54%) 1.87 (45.9%),울산현대(U2.5),전북현대,3승4무3패,4승4무2패,1
2775,16-10-21,1.98 (43.4%) 3.20 (26.9%) 2.90 (29.7%),수원삼성,성남FC,1승7무2패,2승2무6패,1
2776,16-10-21,2.35 (36.6%) 2.90 (29.7%) 2.55 (33.7%),H베를린,쾰른,4승3무3패,4승6무0패,1
2778,11-11-11,3.35 (25.3%) 3.15 (27%) 1.78 (47.7%),잉글랜드,스페인,,,1
2779,11-11-11,1.52 (55.9%) 3.30 (25.7%) 4.60 (18.5%),우루과이,칠레,,,1
2780,11-11-11,1.69 (50.2%) 3.25 (26.1%) 3.60 (23.6%),멕시코,세르비아,,,1
2782,11-11-11,1.45 (58.6%) 3.35 (25.4%) 5.30 (16%),파라과이,에콰도르,,,1
2783,16-10-22,1.53 (56.3%) 3.50 (24.6%) 4.50 (19.1%),셀타비고,데포라코,4승3무3패,3승2무5패,1
2784,16-10-22,3.70 (23.2%) 3.10 (27.7%) 1.75 (49.1%),메스,OGC니스,4승1무5패,6승2무2패,0
2785,16-10-22,2.17 (39.6%) 3.15 (27.3%) 2.60 (33.1%),포항스틸,수원FC,3승3무4패,4승2무4패,0
2786,16-10-22,3.25 (26.5%) 3.15 (27.3%) 1.86 (46.2%),세비야,AT마드,6승3무1패,8승2무0패,1
2787,16-10-22,1.95 (44.1%) 3.15 (27.3%) 3.00 (28.6%),첼시,맨체스U,7승1무2패,5승2무3패,1
2790,16-10-24,2.95 (29.2%) 3.10 (27.8%) 2.00 (43.1%),제노아,AC밀란,4승3무3패,7승1무2패,1
2792,16-10-24,1.85 (46.5%) 3.35 (25.7%) 3.10 (27.8%),인터밀란,토리노,4승1무5패,4승3무3패,1
2793,16-10-28,1.81 (47.5%) 3.30 (26.1%) 3.25 (26.5%),마인츠05,잉골슈타,4승3무3패,0승3무7패,1
2794,16-10-28,1.61 (53.4%) 3.45 (24.9%) 3.95 (21.7%),왓포드,헐시티,3승4무3패,3승1무6패,1
2796,16-10-28,2.34 (36.8%) 3.05 (28.2%) 2.45 (35.1%),인천유나,포항스틸,4승2무4패,3승2무5패,1
2797,16-10-28,2.26 (38.1%) 3.05 (28.2%) 2.55 (33.7%),미들즈브,본머스,1승5무4패,3승3무4패,1
2799,16-10-29,3.80 (22.6%) 3.45 (24.9%) 1.64 (52.4%),전남드래,전북현대,4승3무3패,3승5무2패,0
2800,16-10-29,2.75 (31.3%) 3.15 (27.3%) 2.08 (41.4%),수원FC,수원삼성,5승2무3패,3승6무1패,0
2801,16-10-29,2.65 (32.5%) 3.15 (27.3%) 2.14 (40.2%),상주상무,울산현대,1승4무5패,2승4무4패,0
2802,16-10-29,2.60 (33%) 3.30 (26%) 2.10 (40.9%),제주유나,FC서울,6승3무1패,5승3무2패,0
2803,16-10-29,2.34 (36.8%) 3.05 (28.2%) 2.45 (35.1%),인천유나,포항스틸,4승2무4패,3승2무5패,1
2805,11-11-15,1.42 (59.9%) 3.50 (24.3%) 5.40 (15.8%),우크라이,오스트리,,,1
2808,11-11-15,1.28 (66.4%) 3.90 (21.8%) 7.20 (11.8%),덴마크,핀란드,,,1
2809,11-11-15,1.81 (46.9%) 3.10 (27.4%) 3.30 (25.7%),독일,네덜란드,,,1
2810,11-11-15,1.94 (43.8%) 3.05 (27.9%) 3.00 (28.3%),이탈리아,우루과이,,,0
2811,16-10-29,1.56 (55.2%) 3.35 (25.7%) 4.50 (19.1%),OGC니스,낭트,7승1무2패,3승2무5패,1
2812,16-10-29,2.02 (42.6%) 3.30 (26.1%) 2.75 (31.3%),호펜하임,H베를린,4승4무2패,6승3무1패,1
2813,16-10-29,2.90 (29.7%) 3.15 (27.3%) 2.00 (43%),사우샘프,첼시,6승3무1패,6승1무3패,0
2815,16-10-31,1.87 (46%) 3.40 (25.3%) 3.00 (28.7%),토트넘,레버쿠젠,4승4무2패,3승4무3패,0
2816,16-11-01,1.51 (57%) 3.75 (23%) 4.30 (20%),SL벤피카,D키예프,8승1무1패,3승3무4패,1
2817,16-11-01,4.20 (20.5%) 3.80 (22.6%) 1.51 (56.9%),바젤,PSG,3승3무4패,7승2무1패,0
2818,16-11-01,2.70 (31.9%) 3.65 (23.6%) 1.93 (44.6%),맨체스C,바르셀로,4승3무3패,8승1무1패,1
2820,16-11-02,1.73 (49.7%) 3.10 (27.7%) 3.80 (22.6%),수원삼성,인천유나,4승5무1패,5승2무3패,1
2821,16-11-02,1.81 (47.5%) 3.40 (25.3%) 3.15 (27.3%),성남FC,수원FC,,,0
2825,16-11-03,1.65 (52.1%) 3.25 (26.4%) 4.00 (21.5%),OGC니스,잘츠부르,7승1무2패,2승1무7패,0
2826,16-11-03,2.02 (42.6%) 3.15 (27.3%) 2.85 (30.2%),스파프라,H베르셰,4승2무4패,3승2무5패,1
2827,16-11-03,4.00 (21.5%) 3.25 (26.4%) 1.65 (52.1%),카발라,생테티엔,0승3무7패,4승5무1패,0
2828,16-11-03,1.74 (49.4%) 3.30 (26.1%) 3.50 (24.6%),아약스,셀타비고,8승2무0패,5승4무1패,1
2829,16-11-04,1.50 (57.4%) 3.55 (24.3%) 4.70 (18.3%),본머스,선덜랜드,3승3무4패,1승2무7패,0
2833,16-11-05,2.20 (39.1%) 2.80 (30.7%) 2.85 (30.2%),페스카라,엠폴리,1승3무6패,1승4무5패,0
2834,16-11-07,3.45 (24.9%) 3.30 (26%) 1.75 (49.1%),카타르,러시아,,,1
2835,16-11-07,1.70 (50.5%) 3.20 (26.8%) 3.80 (22.6%),파라과이,페루,,,0
2836,16-11-07,2.00 (43%) 2.75 (31.3%) 3.35 (25.7%),브라질,아르헨티,,,1
2838,16-11-10,1.45 (59.2%) 3.65 (23.5%) 5.00 (17.2%),우루과이,에콰도르,,,1
2839,16-11-10,1.70 (50.5%) 3.20 (26.8%) 3.80 (22.6%),파라과이,페루,,,0
2840,16-11-10,3.45 (24.9%) 3.30 (26%) 1.75 (49.1%),카타르,러시아,,,1
2842,16-11-10,1.57 (54.7%) 3.40 (25.3%) 4.30 (20%),베네수엘,볼리비아,,,1
2843,16-11-10,2.00 (43%) 2.75 (31.3%) 3.35 (25.7%),브라질,아르헨티,,,1
2844,16-11-11,3.25 (26.5%) 3.10 (27.7%) 1.88 (45.7%),아르메니,몬테네그,,,1
2845,16-11-11,2.80 (30.7%) 2.90 (29.7%) 2.17 (39.6%),루마니아,폴란드,,,0
2846,16-11-11,1.74 (49.4%) 3.25 (26.4%) 3.55 (24.2%),온두라스,파나마,,,0
2847,16-11-11,2.31 (37.2%) 3.10 (27.7%) 2.45 (35.1%),미국,멕시코,,,0
2848,11-11-22,4.00 (21.3%) 3.25 (26.2%) 1.62 (52.5%),오체룰,바젤,,,0
2849,11-11-22,1.16 (73.4%) 4.50 (18.9%) 11.00 (7.7%),바이뮌헨,비야레알,,,1
2850,11-11-22,1.82 (46.7%) 3.00 (28.3%) 3.40 (25%),C모스크,릴OSC,,,0
2852,11-11-22,3.75 (22.6%) 3.10 (27.4%) 1.70 (49.9%),나폴리,맨체스C,3승4무3패,9승0무1패,1
2854,16-11-12,1.95 (44.1%) 3.00 (28.6%) 3.15 (27.3%),알바니아,이스라엘,,,0
2855,16-11-12,1.93 (44.6%) 2.85 (30.2%) 3.40 (25.3%),오스트리,아일랜드,,,0
2856,16-11-12,1.80 (47.8%) 3.15 (27.3%) 3.45 (24.9%),불가리아,벨라루스,,,1
2859,11-11-25,4.10 (20.7%) 3.05 (27.8%) 1.65 (51.5%),라요,발렌시아,4승2무4패,6승2무2패,0
2860,11-11-25,1.10 (77.4%) 5.00 (17%) 15.00 (5.7%),레알마드,AT마드,10승0무0패,3승4무3패,1
2862,11-11-25,6.60 (12.9%) 4.10 (20.7%) 1.28 (66.4%),마인츠05,바이뮌헨,2승3무5패,6승2무2패,1
2863,11-11-25,2.75 (30.8%) 3.05 (27.8%) 2.05 (41.4%),아우크스,볼프스부,2승3무5패,4승1무5패,1
2864,11-11-25,2.02 (42.1%) 3.15 (27%) 2.75 (30.9%),브레멘,슈투트가,5승2무3패,6승2무2패,1
2865,16-11-18,1.63 (52.7%) 3.40 (25.3%) 3.90 (22%),전북현대,알아인,4승3무3패,6승3무1패,1
2866,16-11-18,1.84 (46.7%) 3.20 (26.8%) 3.25 (26.4%),스토크,본머스,3승3무4패,3승3무4패,0
2867,16-11-18,2.11 (40.8%) 3.30 (26.1%) 2.60 (33.1%),다름슈타,잉골슈타,2승2무6패,0승2무8패,0
2868,16-11-18,2.90 (29.7%) 3.35 (25.7%) 1.93 (44.6%),도르트문,바이뮌헨,4승5무1패,6승3무1패,1
2869,16-11-18,1.97 (43.6%) 3.15 (27.3%) 2.95 (29.1%),묀헨글라,쾰른,3승3무4패,5승3무2패,0
2870,16-11-18,2.06 (41.8%) 3.20 (26.9%) 2.75 (31.3%),볼프스부,샬케04,2승3무5패,7승2무1패,0
2871,16-11-18,2.45 (35.1%) 3.10 (27.7%) 2.31 (37.2%),왓포드,레스터,4승2무4패,3승3무4패,1
2872,16-11-19,5.90 (14.6%) 3.95 (21.8%) 1.35 (63.7%),크리스탈,맨체스C,3승2무5패,3승4무3패,0
2873,16-11-19,1.84 (46.7%) 3.20 (26.8%) 3.25 (26.4%),스토크,본머스,3승3무4패,3승3무4패,0
2874,16-11-19,1.96 (43.9%) 3.25 (26.5%) 2.90 (29.7%),선덜랜드,헐시티,2승1무7패,3승1무6패,1
2876,16-11-19,2.45 (35.1%) 3.10 (27.7%) 2.31 (37.2%),왓포드,레스터,4승2무4패,3승3무4패,1
2877,16-11-19,1.67 (51.5%) 3.55 (24.2%) 3.55 (24.2%),마인츠05,프라이부,3승2무5패,5승1무4패,1
2879,16-11-19,2.90 (29.7%) 3.35 (25.7%) 1.93 (44.6%),도르트문,바이뮌헨,4승5무1패,6승3무1패,1
2880,16-11-19,2.65 (32.4%) 3.35 (25.6%) 2.05 (41.9%),브레멘,E프랑크,2승1무7패,4승4무2패,0
2881,16-11-19,2.06 (41.8%) 3.20 (26.9%) 2.75 (31.3%),볼프스부,샬케04,2승3무5패,7승2무1패,0
2882,16-11-19,2.11 (40.8%) 3.30 (26.1%) 2.60 (33.1%),다름슈타,잉골슈타,2승2무6패,0승2무8패,0
2885,16-11-19,2.40 (35.8%) 3.35 (25.6%) 2.23 (38.5%),엑셀시오,스파로테,1승1무8패,4승4무2패,1
2888,16-11-19,1.92 (44.7%) 3.50 (24.5%) 2.80 (30.7%),흐로닝언,덴하그,2승4무4패,1승3무6패,1
2889,16-11-19,1.34 (64.1%) 3.90 (22%) 6.20 (13.9%),툴루즈,메스,5승2무3패,3승2무5패,0
2890,16-11-19,1.54 (55.9%) 3.25 (26.5%) 4.90 (17.6%),마르세유,SM캉,3승4무3패,2승1무7패,1
2892,16-11-19,2.12 (40.6%) 3.00 (28.7%) 2.80 (30.7%),생테티엔,OGC니스,4승5무1패,7승0무3패,0
2894,16-11-19,2.00 (43%) 2.90 (29.7%) 3.15 (27.3%),AS낭시,디종FCO,3승3무4패,2승6무2패,1
2895,16-11-19,4.10 (21%) 3.55 (24.2%) 1.57 (54.8%),크로토네,토리노,1승2무7패,4승4무2패,0
2896,16-11-19,3.30 (26%) 3.15 (27.3%) 1.84 (46.7%),엠폴리,피오렌티,2승4무4패,5승4무1패,0
2897,16-11-19,1.94 (44.3%) 2.90 (29.7%) 3.30 (26.1%),삼프도리,사수올로,2승3무5패,2승3무5패,1
2899,16-11-19,1.77 (48.6%) 3.35 (25.7%) 3.35 (25.7%),키에보,칼리아리,3승3무4패,5승0무5패,1
2900,16-11-19,3.35 (25.6%) 3.20 (26.8%) 1.81 (47.5%),아탈란타,AS로마,7승1무2패,7승2무1패,1
2902,16-11-19,3.05 (28.2%) 3.15 (27.3%) 1.93 (44.6%),S히혼,소시에다,1승3무6패,6승1무3패,0
2903,16-11-19,3.15 (27.3%) 3.10 (27.7%) 1.91 (45%),데포라코,세비야,1승4무5패,7승1무2패,0
2904,16-11-19,2.07 (41.5%) 3.10 (27.7%) 2.80 (30.7%),에이바르,셀타비고,4승3무3패,6승2무2패,1
2905,16-11-19,2.17 (39.6%) 3.15 (27.3%) 2.60 (33.1%),AT마드,레알마드,7승1무2패,6승4무0패,0
2906,16-11-19,2.00 (43%) 2.90 (29.7%) 3.15 (27.3%),빌바오,비야레알,5승2무3패,4승4무2패,1
2907,16-11-20,2.65 (32.4%) 3.35 (25.6%) 2.05 (41.9%),브레멘,E프랑크,2승1무7패,4승4무2패,0
2910,16-11-20,2.12 (40.6%) 3.00 (28.7%) 2.80 (30.7%),생테티엔,OGC니스,4승5무1패,7승0무3패,0
2914,16-11-21,2.21 (38.9%) 3.00 (28.7%) 2.65 (32.5%),모나코,토트넘,6승3무1패,3승5무2패,1
2916,16-11-22,6.30 (13.6%) 3.50 (24.5%) 1.39 (61.8%),D자그레,리옹,3승1무6패,4승1무5패,0
2918,16-11-22,2.21 (38.9%) 2.65 (32.5%) 3.00 (28.7%),세비야,유벤투스,7승1무2패,8승1무1패,0
2920,16-11-22,2.21 (38.9%) 3.00 (28.7%) 2.65 (32.5%),모나코,토트넘,6승3무1패,3승5무2패,1
2927,11-11-29,1.50 (56.7%) 3.50 (24.3%) 4.50 (18.9%),메탈하르,F오스트,,,1
2928,11-11-29,3.40 (25%) 3.05 (27.9%) 1.81 (47%),울산현대,전북현대,7승3무0패,5승5무0패,0
2929,11-11-29,2.90 (29.3%) 3.15 (27%) 1.94 (43.8%),레기아,PSV,,,0
2930,11-11-29,3.00 (28.3%) 3.15 (27%) 1.90 (44.7%),셀틱,AT마드,,,0
2931,11-11-29,2.65 (32.1%) 3.00 (28.3%) 2.15 (39.5%),S리에주,하노버96,,,1
2932,16-11-23,2.75 (31.3%) 3.10 (27.7%) 2.10 (41%),S리베레,카라바흐,2승2무6패,2승4무4패,1
2934,16-11-23,3.00 (28.6%) 3.15 (27.3%) 1.95 (44.1%),스파프라,사우샘프,4승2무4패,3승4무3패,1
2938,16-11-25,2.46 (35%) 2.75 (31.3%) 2.55 (33.7%),고어헤드,빌럼II,3승1무6패,1승4무5패,0
2939,16-11-25,2.55 (33.7%) 3.35 (25.7%) 2.12 (40.6%),네이메헌,트벤테,1승5무4패,3승5무2패,1
2940,16-11-25,2.10 (40.9%) 3.30 (26%) 2.60 (33%),즈볼레,흐로닝언,4승3무3패,3승3무4패,0
2941,16-11-25,3.85 (22.3%) 3.60 (23.9%) 1.60 (53.8%),헤이렌베,아약스,6승3무1패,7승3무0패,0
2942,16-11-25,1.47 (58.5%) 3.65 (23.6%) 4.80 (17.9%),모나코,마르세유,6승3무1패,3승4무3패,1
2944,16-11-25,2.17 (39.6%) 2.80 (30.7%) 2.90 (29.7%),스타드렌,툴루즈,5승2무3패,5승2무3패,1
2946,16-11-25,2.30 (37.4%) 2.65 (32.5%) 2.85 (30.2%),앙제SCO,생테티엔,4승3무3패,3승5무2패,0
2947,16-11-25,3.30 (26.1%) 3.25 (26.5%) 1.81 (47.5%),리옹,PSG,5승1무4패,8승2무0패,0
2948,16-11-25,1.48 (58.2%) 3.60 (23.9%) 4.80 (17.9%),토리노,키에보,5승4무1패,4승2무4패,1
2949,16-11-25,4.90 (17.5%) 3.70 (23.2%) 1.45 (59.2%),팔레르모,라치오,1승2무7패,6승3무1패,0
2950,16-11-25,3.65 (23.6%) 3.15 (27.3%) 1.75 (49.1%),엠폴리,AC밀란,1승4무5패,7승2무1패,0
2951,16-11-25,3.00 (28.7%) 2.95 (29.2%) 2.04 (42.2%),볼로냐,아탈란타,2승4무4패,7승1무2패,0
2952,16-11-25,2.13 (40.4%) 3.10 (27.7%) 2.70 (31.9%),칼리아리,우디네세,5승0무5패,2승3무5패,1
2954,16-11-25,3.55 (24.2%) 3.40 (25.3%) 1.70 (50.5%),프라이부,라이프치,4승1무5패,8승2무0패,0
2957,16-11-25,1.63 (52.8%) 3.35 (25.7%) 4.00 (21.5%),H베를린,마인츠05,5승3무2패,3승3무4패,1
2960,16-11-25,1.66 (51.8%) 3.25 (26.5%) 3.95 (21.8%),에이바르,베티스,4승3무3패,4승1무5패,1
2961,16-11-25,1.39 (61.9%) 4.00 (21.5%) 5.20 (16.6%),셀타비고,그라나다,4승3무3패,0승4무6패,1
2962,16-11-25,1.79 (48%) 3.10 (27.7%) 3.55 (24.2%),말라가,데포라코,4승2무4패,1승3무6패,1
2965,16-11-25,1.56 (55.1%) 3.45 (24.9%) 4.30 (20%),첼시,토트넘,7승0무3패,2승5무3패,1
2967,16-11-25,2.11 (40.8%) 3.15 (27.3%) 2.70 (31.9%),왓포드,스토크,5승2무3패,3승3무4패,0
2968,16-11-25,2.36 (36.4%) 2.95 (29.2%) 2.50 (34.4%),스완지,크리스탈,0승3무7패,3승1무6패,1
2969,16-11-25,1.97 (43.6%) 2.95 (29.1%) 3.15 (27.3%),사우샘프,에버턴,3승3무4패,3승3무4패,1
2970,16-11-25,1.54 (55.8%) 1.95 (44.1%),알아인(U2.5),전북현대,5승3무2패,5승2무3패,1
2972,16-11-26,1.63 (52.8%) 3.35 (25.7%) 4.00 (21.5%),H베를린,마인츠05,5승3무2패,3승3무4패,1
2973,16-11-26,1.39 (61.9%) 4.00 (21.5%) 5.20 (16.6%),셀타비고,그라나다,4승3무3패,0승4무6패,1
2974,16-11-26,2.11 (40.8%) 3.15 (27.3%) 2.70 (31.9%),왓포드,스토크,5승2무3패,3승3무4패,0
2975,16-11-26,1.97 (43.6%) 2.95 (29.1%) 3.15 (27.3%),사우샘프,에버턴,3승3무4패,3승3무4패,1
2976,16-11-26,2.45 (35.1%) 3.15 (27.3%) 2.29 (37.6%),수원삼성,FC서울,,,1
2977,11-12-03,1.54 (55.2%) 3.60 (23.6%) 4.00 (21.3%),AT마드,라요,4승2무4패,3승2무5패,1
2978,11-12-03,1.21 (70.2%) 4.50 (18.9%) 7.80 (10.9%),샬케04,아우크스,6승2무2패,3승3무4패,1
2982,16-11-28,1.66 (51.8%) 3.45 (24.9%) 3.70 (23.2%),삼프도리,칼리아리,,,1
2983,16-11-28,3.75 (22.9%) 2.85 (30.1%) 1.83 (46.9%),낭트,리옹,3승3무4패,5승1무4패,0
2984,16-11-28,1.87 (46%) 3.00 (28.7%) 3.40 (25.3%),툴루즈,몽펠리에,4승2무4패,3승4무3패,1
2985,16-11-28,1.62 (53.1%) 3.20 (26.9%) 4.30 (20%),릴OSC,SM캉,2승1무7패,2승2무6패,1
2987,16-11-28,2.65 (32.5%) 2.90 (29.7%) 2.27 (37.9%),로리앙,스타드렌,1승2무7패,6승2무2패,1
2988,16-11-28,1.89 (45.4%) 2.90 (29.6%) 3.45 (24.9%),AS낭시,메스,3승3무4패,2승3무5패,1
2990,16-11-28,2.70 (31.9%) 3.05 (28.2%) 2.15 (40%),S히혼,에이바르,,,0
2991,16-11-28,2.30 (37.4%) 2.80 (30.7%) 2.70 (31.9%),인터밀란,피오렌티,3승1무6패,5승3무2패,1
2992,16-11-28,2.75 (31.3%) 3.05 (28.2%) 2.12 (40.6%),레가네스,발렌시아,,,0
2993,16-11-29,1.55 (55.5%) 3.45 (24.9%) 4.40 (19.5%),아스널,사우샘프,,,0
2994,16-11-29,1.66 (51.8%) 3.45 (24.9%) 3.70 (23.2%),삼프도리,칼리아리,,,1
2995,16-11-29,1.90 (45.3%) 3.05 (28.2%) 3.25 (26.5%),베티스,데포라코,,,1
2996,16-11-29,1.91 (45%) 3.05 (28.2%) 3.20 (26.8%),그라나다,오사수나,,,1
2997,16-11-29,2.70 (31.9%) 3.05 (28.2%) 2.15 (40%),S히혼,에이바르,,,0
2998,16-12-02,3.60 (23.9%) 3.40 (25.3%) 1.69 (50.8%),고어헤드,헤이렌베,3승1무6패,5승3무2패,0
3000,16-12-02,1.85 (46.5%) 2.85 (30.2%) 3.70 (23.3%),헤라클레,네이메헌,2승4무4패,2승5무3패,1
3001,16-12-02,2.95 (29.2%) 3.10 (27.8%) 2.00 (43.1%),덴하그,위트레흐,1승2무7패,6승3무1패,0
3003,16-12-02,5.20 (16.6%) 3.70 (23.3%) 1.43 (60.2%),몽펠리에,PSG,3승4무3패,8승2무0패,1
3004,16-12-02,1.90 (45.3%) 3.05 (28.2%) 3.25 (26.5%),보르도,릴OSC,3승6무1패,3승1무6패,0
3006,16-12-02,1.94 (44.3%) 2.95 (29.2%) 3.25 (26.5%),갱강,낭트,3승4무3패,3승2무5패,1
3008,16-12-02,2.20 (39.1%) 2.60 (33.1%) 3.10 (27.8%),스타드렌,생테티엔,5승2무3패,4승5무1패,1
3009,16-12-02,1.70 (50.5%) 3.20 (26.8%) 3.80 (22.6%),우라와,가시마,7승3무0패,5승0무5패,0
3010,16-12-02,2.09 (41.1%) 2.95 (29.2%) 2.90 (29.7%),맨체스C,첼시,4승4무2패,8승0무2패,0
3011,16-12-02,2.00 (43%) 3.20 (26.9%) 2.85 (30.2%),볼프스부,H베를린,2승2무6패,5승3무2패,0
3012,16-12-02,2.07 (41.6%) 3.05 (28.2%) 2.85 (30.2%),호펜하임,쾰른,5승4무1패,5승3무2패,1
3013,16-12-02,1.79 (48.1%) 3.15 (27.3%) 3.50 (24.6%),나폴리,인터밀란,3승4무3패,4승1무5패,1
3014,16-12-02,1.75 (49.1%) 3.10 (27.7%) 3.70 (23.2%),사수올로,엠폴리,1승4무5패,1승3무6패,1
3015,16-12-02,2.85 (30.1%) 3.10 (27.7%) 2.04 (42.1%),라치오,AS로마,6승3무1패,7승2무1패,0
3016,16-12-02,2.60 (33.1%) 2.80 (30.8%) 2.38 (36.2%),삼프도리,토리노,4승4무2패,7승2무1패,1
3017,16-12-02,1.30 (66.1%) 4.20 (20.5%) 6.40 (13.4%),유벤투스,아탈란타,7승1무2패,9승1무0패,1
3019,16-12-02,1.61 (53.4%) 3.35 (25.6%) 4.10 (21%),라이프치,샬케04,8승2무0패,8승2무0패,1
3021,16-12-02,2.60 (33.1%) 3.15 (27.3%) 2.17 (39.6%),다름슈타,함부르크,1승2무7패,0승3무7패,0
3022,16-12-02,2.39 (36%) 3.05 (28.2%) 2.40 (35.8%),브레멘,잉골슈타,2승2무6패,1승3무6패,1
3023,16-12-02,4.40 (19.5%) 3.45 (24.9%) 1.55 (55.5%),그라나다,세비야,1승3무6패,7승1무2패,1
3024,16-12-02,1.86 (46.2%) 3.35 (25.6%) 3.05 (28.2%),S히혼,오사수나,0승2무8패,1승2무7패,1
3026,16-12-02,1.65 (52.1%) 3.30 (26.1%) 3.95 (21.8%),빌바오,에이바르,5승2무3패,5승2무3패,1
3029,16-12-02,1.53 (56.3%) 3.50 (24.6%) 4.50 (19.1%),스토크,번리,4승3무3패,3승2무5패,1
3030,16-12-02,1.96 (43.9%) 3.20 (26.9%) 2.95 (29.2%),브로미치,왓포드,3승4무3패,5승2무3패,1
3031,16-12-02,2.80 (30.7%) 3.15 (27.3%) 2.05 (42%),크리스탈,사우샘프,2승1무7패,4승2무4패,1
3032,16-12-02,2.80 (30.7%) 3.15 (27.3%) 2.05 (42%),선덜랜드,레스터,3승1무6패,3승4무3패,1
3034,16-12-03,1.75 (49.1%) 3.10 (27.7%) 3.70 (23.2%),사수올로,엠폴리,1승4무5패,1승3무6패,1
3036,16-12-03,2.85 (30.1%) 3.10 (27.7%) 2.04 (42.1%),라치오,AS로마,6승3무1패,7승2무1패,0
3037,16-12-03,2.60 (33.1%) 2.80 (30.8%) 2.38 (36.2%),삼프도리,토리노,4승4무2패,7승2무1패,1
3039,11-12-09,1.33 (63.9%) 3.70 (23%) 6.50 (13.1%),아스널,에버턴,6승2무2패,3승0무7패,1
3040,11-12-09,1.25 (67.9%) 4.10 (20.7%) 7.50 (11.3%),셀틱,하트오브,8승1무1패,3승2무5패,1
3041,11-12-09,7.10 (12%) 3.60 (23.6%) 1.32 (64.4%),하이버니,레인저FC,2승3무5패,7승2무1패,0
3042,11-12-09,3.50 (24.3%) 3.25 (26.1%) 1.71 (49.6%),아우크스,묀헨글라,3승2무5패,5승3무2패,1
3043,16-12-05,1.59 (54%) 1.87 (45.9%),바이뮌헨(U2.5),AT마드,7승1무2패,6승1무3패,1
3044,16-12-05,3.10 (27.7%) 3.05 (28.2%) 1.95 (44.1%),클뤼브뤼,코펜하겐,5승2무3패,3승5무2패,0
3046,16-12-05,3.95 (21.7%) 3.60 (23.9%) 1.58 (54.4%),레기아,스포르CP,2승2무6패,4승3무3패,1
3047,16-12-05,1.88 (45.7%) 3.05 (28.2%) 3.30 (26.1%),레버쿠젠,모나코,3승4무3패,7승3무0패,1
3048,16-12-06,2.14 (40.2%) 2.85 (30.2%) 2.90 (29.7%),SL벤피카,나폴리,6승2무2패,4승4무2패,0
